,mean,std,2.5q,25q,50q,75q,97.5q,mc err,p_err,geweke,P
a_Intercept_subj.83,7.732431075558258,0.26035521091826874,7.174325576738159,7.56988639559531,7.7566460317645225,7.919295193394756,8.1776052540044,0.023272595775809295,0.08938786242736305,,
a_Intercept_subj.84,1.4607351800683652,0.04492299549272567,1.375519124233345,1.429652568063195,1.4601537288231898,1.490753439263118,1.5487660093957827,0.0024241542421183744,0.053962435397054385,,
a_Intercept_subj.85,1.4021094558053695,0.057997332823352954,1.3004825565629425,1.361652922890392,1.3965255585704104,1.4399527125836638,1.5323363547189577,0.0041696522795969145,0.07189386264186928,,
a_Intercept_subj.86,1.2469199032242726,0.03898690994846218,1.171870913294484,1.2208091789722775,1.2458983225948865,1.2740232038197694,1.3268593675154217,0.002316280824589639,0.059411757116724355,,
a_Intercept_subj.87,1.3774258092059233,0.037984195095415584,1.3094703427343297,1.3523557397288009,1.3759045950829056,1.4022540569675235,1.4550459492553884,0.0019741780672955784,0.051973671216053945,,
a_Intercept_subj.88,1.4466733981730657,0.0441446358787085,1.362378884420874,1.4161612182070815,1.4456819385002178,1.4771357890921277,1.5346132248510889,0.0024451695471337884,0.05538995845049259,,
a_Intercept_subj.89,6.6797838827831555,0.19989332472860125,6.288218029055679,6.542652047776759,6.684636477230795,6.82588517777724,7.04000012166895,0.017542943402016307,0.08776152693360159,,
a_Intercept_subj.90,1.1532331614532687,0.03736051676300953,1.0801067028509583,1.129148797009407,1.152093290052674,1.1767425937034646,1.2310981110689787,0.002090749244041753,0.055961464807997366,,
a_Intercept_subj.91,1.0203986494366288,0.026389127835542318,0.9690077506168825,1.003227044240748,1.0204578904916601,1.037704967606963,1.071146035570256,0.0013018634727272054,0.04933332699892357,,
a_Intercept_subj.92,1.4865645939196808,0.047467617454399175,1.3999325545428052,1.4536929574031725,1.4833787516898744,1.5178647101972684,1.5848839632433194,0.002718932399936344,0.057279731862429094,,
a_Intercept_subj.93,7.594346397591437,0.37358713460287873,6.691793263329914,7.374670660713211,7.626388787728277,7.860073106840212,8.229178205976693,0.035461995565059294,0.09492295713757708,,
a_showprog_c,-0.037412331711075886,0.011475971342294524,-0.059932069964198656,-0.045271358126107,-0.037024104967865096,-0.029699508138205304,-0.015872912044067503,0.0006007327694945117,0.052347008508161735,-0.17688675875381885,0.0020000000000000018
a_progress_c,0.023844431735206,0.02074054500495549,-0.01645368589242305,0.008885288723564984,0.023548631582852343,0.03862080526418651,0.06341049243126878,0.0012382338680117517,0.05970112490852595,-0.05632953833824392,0.13666666666666671
a_showprog_c:progress_c,-0.06815735037336024,0.03726670103572257,-0.14229632628816313,-0.09220181669499417,-0.06682930082239136,-0.04434072033788921,0.0027441642944340122,0.0017720459006021125,0.04755038281771951,-0.1748113278484856,0.028666666666666618
v_Intercept,3.6524119381306095,0.335935739272589,2.982435939495828,3.421222487856839,3.6623925487190894,3.8819736204440383,4.28400317255677,0.009659649118842034,0.028754455062621028,0.21480700791951404,0.0
v_Intercept_std,2.023825975878783,0.24738119455863444,1.6299361396511696,1.8441894864464867,1.995773323532443,2.172036304064135,2.5598600063216415,0.007624709854703473,0.03082170359920491,,
v_Intercept_subj.53,2.425879855634152,0.10080594521692779,2.232408175450357,2.358607458399131,2.425072287019763,2.4928845623395026,2.6289318893450395,0.005352222823807436,0.053094317128715006,,
v_Intercept_subj.54,2.8168001620326066,0.0979355199239727,2.627481472622135,2.749409741433503,2.8178585248765757,2.8858151192341017,3.0052122021249907,0.004379896130810515,0.04472224310659326,,
v_Intercept_subj.55,1.9168864220645045,0.07226358842381553,1.7761483105616669,1.867861530705428,1.9165275549738896,1.9669750770593872,2.057616451042045,0.002283460817863081,0.03159905102512917,,
v_Intercept_subj.56,6.935912504399677,0.18879973379292142,6.564990183400214,6.810219560584998,6.933547097212932,7.06125170543688,7.313958637925202,0.016334560583232967,0.08651792168917449,,
v_Intercept_subj.57,6.0345138902431135,0.15798477511251682,5.737267975285367,5.925695435741627,6.031295170605533,6.1391504352837565,6.344900949062479,0.013286945526433494,0.08410269607922995,,
v_Intercept_subj.58,2.344953823187665,0.08513883992645492,2.1757186572396408,2.289120505103548,2.3457626611941147,2.4043461727510147,2.5074050718134977,0.0031625694368520906,0.03714602453573478,,
v_Intercept_subj.59,6.678291284766725,0.19033575407470243,6.333078034515026,6.5449867236257315,6.676892892141349,6.7999228791842565,7.0840425210143625,0.015618853460091486,0.08205948239215971,,
v_Intercept_subj.60,2.0674225744201413,0.08087005945912604,1.90906534588709,2.014043481987385,2.0655693374399235,2.1241341233594504,2.2221280804951973,0.0027677977352467977,0.034225246695233594,,
v_Intercept_subj.62,6.991694480625543,0.32464628413856006,5.816662009792742,6.893430815398709,7.044734006213762,7.1784485969819425,7.417254523043591,0.03138584492295464,0.09667704962721539,,
v_Intercept_subj.63,3.401901688406738,0.12339983970746514,3.1748241143503932,3.31906688820578,3.397075631282978,3.4817529254071857,3.650998382011058,0.006204001928469004,0.05027560767644732,,
v_Intercept_subj.64,2.6796320166358014,0.1142939649636046,2.483211390730501,2.6053938929946385,2.6710254604920824,2.742647410611315,2.928787333125209,0.007311062384781517,0.06396717785676284,,
v_Intercept_subj.65,3.109036048608783,0.11387059762318272,2.9065581612874016,3.0292730278235553,3.1039405944108864,3.185461336577021,3.3468652038725817,0.0050963961829359975,0.04475603263101195,,
v_Intercept_subj.66,2.30408322156378,0.09059649115814741,2.1252580067936107,2.2436045359328247,2.303254141908206,2.367413568887164,2.4772332299472493,0.003157800765138664,0.03485566300383898,,
v_Intercept_subj.67,6.491206939169063,0.2084960548408895,6.066640936292279,6.353146694688726,6.50357293587664,6.640819717549371,6.863668044528126,0.018434123178289054,0.08841473375770474,,
v_Intercept_subj.68,2.0744328767926676,0.07604671028965128,1.9333984870307839,2.023005241587789,2.0725431956352383,2.1287493913783706,2.2199933963798344,0.002607077320634793,0.034282578571838286,,
v_Intercept_subj.69,2.6719308216246405,0.10908542024335705,2.453607589481792,2.6031389064939767,2.668819002851708,2.74266243015549,2.893437916213783,0.0061740468821569385,0.05659827746350841,,
v_Intercept_subj.70,2.4706439596527314,0.09238757614381304,2.2895542146939554,2.4096846776476,2.4711720215760997,2.5326765603841848,2.6467946212265288,0.004158505650594425,0.04501152453790087,,
v_Intercept_subj.71,2.2821504264171497,0.08277222181381554,2.123944022365828,2.2258474537078703,2.2799193918800804,2.3413912374965915,2.44198360834001,0.003247852546597982,0.0392384362220404,,
v_Intercept_subj.72,2.3570375876423513,0.08240018912095227,2.191758475113823,2.301754088772204,2.3568939222660346,2.4115899457798338,2.5245037263714707,0.0033279191581439215,0.040387275728930534,,
v_Intercept_subj.73,2.4619942668818893,0.09067373597341509,2.291266301615505,2.39990588012633,2.4599832384587685,2.5240863289710833,2.645021636259479,0.0034923941088886344,0.03851604956381835,,
v_Intercept_subj.74,2.031853615581752,0.07939255441147494,1.8776894322047886,1.9748119555251051,2.030683491499775,2.086496610235717,2.1938309141407406,0.0026687585564739384,0.03361472087977322,,
v_Intercept_subj.75,3.08095841745159,0.10917225520979588,2.8737900052032646,3.0072521440458497,3.075010737299952,3.1485535140063337,3.3110425066478446,0.004949875291417088,0.04534004799942011,,
v_Intercept_subj.76,2.052305841482119,0.07344178880783185,1.9136390664664944,1.9991661635938915,2.0511624950666003,2.1013564004784477,2.197180289315528,0.002625883185964252,0.03575461911521724,,
v_Intercept_subj.78,7.80342415670262,0.2763105200842488,7.219678082720049,7.615177934765108,7.816829041247469,7.9943240783470655,8.313035376450436,0.026342560507885453,0.09533679897476739,,
v_Intercept_subj.81,7.1835639565380385,0.17150525632531408,6.844748411652378,7.072522589186331,7.180767737570254,7.296573588485448,7.516037043370195,0.014158041034616636,0.08255164499309237,,
v_Intercept_subj.82,1.3039031645066488,0.07349153036350303,1.1532791969518175,1.257471543776181,1.3044211159148476,1.3526951601516979,1.4451415630783786,0.0018743851932593882,0.02550477836001406,,
v_Intercept_subj.83,6.832030348986067,0.18428555186419895,6.455367691433594,6.716230276699389,6.839694325530746,6.955976858561026,7.1826513386208735,0.015732366445223328,0.08536950556393372,,
v_Intercept_subj.84,2.4900852532636013,0.0922770461754695,2.3142868988691188,2.427588884476787,2.488722448382021,2.5534330495356974,2.67445272269926,0.004487073931264428,0.04862611144630733,,
v_Intercept_subj.85,2.940182031403506,0.11119557071055838,2.721889023108488,2.866810928731719,2.939214523184568,3.0139916203342634,3.169739732203678,0.0059680764038681665,0.0536718896780794,,
v_Intercept_subj.86,3.0483530200711333,0.11176183483647259,2.830112817356109,2.9722186917267344,3.0535357287595852,3.121290377075334,3.2677598005202153,0.004975257480958165,0.044516605227874526,,
v_Intercept_subj.87,2.409956016738852,0.08544713341741407,2.2532318370284985,2.3518919069161175,2.4070927584122472,2.46706617673693,2.5780209368974387,0.003599430363257419,0.04212464736147436,,
v_Intercept_subj.88,2.3378155727645553,0.08670279177292045,2.16983975355267,2.27740744874537,2.3383556317747107,2.3932356384402054,2.5131285861650885,0.0037056154325101204,0.042739286206784875,,
v_Intercept_subj.89,5.980533817471954,0.16705991260760886,5.652739410644913,5.865201299166801,5.9822107134144,6.102152926259213,6.28797563234858,0.014540043806256559,0.08703490609628346,,
v_Intercept_subj.90,3.1355267992296656,0.11348143268574769,2.926095623785716,3.0578442628235782,3.131233803572307,3.2090915560004123,3.3746727796141993,0.004829899266883294,0.04256114108338965,,
v_Intercept_subj.91,3.0676545165011304,0.1067879394532693,2.8501682654920906,2.996940585014736,3.069214477371366,3.135824775401363,3.281720990226207,0.003948448400047421,0.036974666055573376,,
v_Intercept_subj.92,2.675766637355431,0.10397016319552284,2.4747064943956287,2.6084340168636952,2.6738264231034394,2.7449832495555273,2.8816003418696496,0.005159494818312092,0.049624764064372176,,
v_Intercept_subj.93,6.9678646974524785,0.21926265378744822,6.533392545916742,6.830568821198549,6.959553533756245,7.110292785185054,7.4083362613503425,0.019772977082917097,0.090179411501992,,
v_showprog_c,-0.03241153448704453,0.032349518377425446,-0.09677994949941557,-0.054009936545984474,-0.03221135051922011,-0.010519370694106564,0.031048285895722616,0.0014722028636538697,0.045509266829802976,0.044762133230893106,0.16066666666666662
v_progress_c,-0.3253811514908796,0.044480362169698556,-0.4108886593185724,-0.3564079402110208,-0.3260455547426957,-0.29596729155962564,-0.23592121990846385,0.0018555045143232613,0.04171513953155917,-0.10179936267647752,0.0
v_progress_c2,1.4162890916822168,0.1300994699189284,1.1578594937213216,1.3326482921730334,1.4152189147554508,1.504211286588618,1.670784367402026,0.005315900647141221,0.040860279065347685,-0.03228227266580829,0.0
v_showprog_c:progress_c,0.2926935584343368,0.09262576111923462,0.11084373401468217,0.22963486720227447,0.29314673726721496,0.35610866546051023,0.47760443019051374,0.0037099905427816797,0.04005354987589154,0.06261674433768911,0.0013333333333332975
v_showprog_c:progress_c2,0.9529835039837408,0.2584377775625697,0.42662918761691354,0.7818121819032349,0.9604337936648765,1.124163611055506,1.4340996442799332,0.011707893987950144,0.045302564115710896,-0.035995713778613936,0.0006666666666667043
t_Intercept,0.2561736315324188,0.04785595787266081,0.17883368334952499,0.2247005694933396,0.2511205336129509,0.2795968919213927,0.38274957403220505,0.003439131780208006,0.07186423452977661,-0.14676898755176512,0.0
t_Intercept_std,0.26611318184072863,0.06510139004740277,0.17736520209800166,0.22249762408894488,0.2549517695196025,0.2935971993934661,0.4326315772425834,0.004808551895524231,0.07386250726786238,,
t_Intercept_subj.53,0.3355423471644267,0.004086313896534731,0.3264911267593403,0.33286182253436347,0.3358469187387622,0.338310471904258,0.342724808719639,0.00020316800660970282,0.049719138508177996,,
t_Intercept_subj.54,0.3070209952114443,0.0025269938648235964,0.3020147630389587,0.3053623506512056,0.3069437883402129,0.30874368641552624,0.3118550622807789,0.00011284892963290042,0.044657381722918485,,
t_Intercept_subj.55,0.23737201652201786,0.0032195290193542747,0.23122978484113493,0.2352339553760956,0.2373072633715287,0.2393498809302981,0.24413387286248509,0.00012753443479287597,0.039612761377890895,,
t_Intercept_subj.56,0.011581848755600145,0.005605788901961903,0.004895949076276476,0.007581446577163073,0.01030912185536283,0.014111402601528005,0.025292285699397305,0.00040646085866840275,0.07250734299433757,,
t_Intercept_subj.57,0.009575192099922867,0.0036192041829645623,0.0047538338668273936,0.007026573637774806,0.008753050584197177,0.01112156782877894,0.019561445730341,0.00020295523527330653,0.05607731009723299,,
t_Intercept_subj.58,0.22924026407079623,0.003865058832084064,0.222753572274059,0.22669619373251115,0.22889802706825804,0.23145845549554436,0.23790307969567773,0.00015521802024769896,0.040159290450956585,,
t_Intercept_subj.59,0.012311008840294927,0.0060385877109810525,0.005367932039149285,0.007869344586902697,0.010413351563817345,0.015443250282201103,0.027796936150478117,0.0004365729223381633,0.0722971898783989,,
t_Intercept_subj.60,0.35818802517559745,0.002225801633989103,0.3537960038718805,0.35676764892815743,0.3582005201170509,0.3595802402917506,0.3627742281255428,8.585781221084508e-05,0.0385738831797737,,
t_Intercept_subj.62,0.02195082079028737,0.03149807402985766,0.0051875488726284245,0.008452068564730793,0.012414917574101084,0.020849086346557816,0.15836886169701028,0.0031046324385418027,0.09856578645408158,,
t_Intercept_subj.63,0.34810690790914184,0.002533528133012352,0.3430368580856464,0.3463188340003329,0.3481593737318563,0.3499259606246355,0.35289062345143624,0.00012987450032375208,0.051262308332582815,,
t_Intercept_subj.64,0.30218558584536187,0.005903642864394433,0.28929776831220133,0.29848921144677987,0.3028452331871609,0.30626316085178557,0.3121043080591277,0.00035093229410540033,0.05944334746634394,,
t_Intercept_subj.65,0.3894403914531377,0.002786706939720166,0.38414605551430714,0.38757778023183803,0.38940416734991234,0.3911785617409279,0.39527245036410097,0.00013545066098756287,0.048605994070249986,,
t_Intercept_subj.66,0.3639511443268158,0.003918731011507156,0.35242090469466525,0.3624675782265028,0.3643947945973034,0.36623830203113866,0.36953150012505226,0.0002077783333214937,0.053021841180566645,,
t_Intercept_subj.67,0.01411239577428435,0.009491973253417295,0.004939567805304515,0.007931528657591103,0.011291088379220823,0.016994874574680265,0.04318198877564471,0.0008126897149025359,0.08561862672863642,,
t_Intercept_subj.68,0.24726834314263282,0.003745812953694719,0.23940753216992514,0.24495376133666502,0.24758781860935294,0.24978743959679467,0.25420293355667883,0.00017878003646940607,0.04772796684710715,,
t_Intercept_subj.69,0.23907398545972425,0.0047074297385444165,0.2301778769184516,0.23596747149935055,0.23900449513677097,0.24215190265185263,0.24852017306670204,0.00027659523333786246,0.05875716658564264,,
t_Intercept_subj.70,0.29749188765993484,0.003555829105644854,0.29041326717685045,0.2952826623535747,0.2975203601785701,0.2998887237115953,0.30434843692802144,0.0001491392665791471,0.041942191862479994,,
t_Intercept_subj.71,0.3256503868614751,0.004065129435518067,0.31748071903290154,0.3229686870721557,0.32569901664203543,0.3283209259901667,0.33361269274217803,0.00016187361000133616,0.03982003834539815,,
t_Intercept_subj.72,0.256858767855575,0.006633887990669028,0.24584721487769465,0.25175835732669105,0.255969314087286,0.26165955007231,0.27025214624446364,0.0003935738070403448,0.05932777393798788,,
t_Intercept_subj.73,0.30912261655883627,0.002886699367960264,0.30328290899646065,0.30730164441242946,0.30904072379190595,0.3110442111339562,0.31459397697918917,0.00012332117226778605,0.04272047641556957,,
t_Intercept_subj.74,0.3170519864563946,0.003104509689521171,0.31094749481101136,0.3150938959912212,0.31697102333490274,0.31903284491457373,0.32303505696335516,0.00011879151604007358,0.03826417950668261,,
t_Intercept_subj.75,0.34896278406690845,0.003087169683985365,0.342284466322928,0.34707650305299187,0.3489744708783229,0.3509256281617111,0.3552812215782075,0.00016251539508320477,0.05264219713164791,,
t_Intercept_subj.76,0.2983191308467731,0.005240251698075857,0.29001601525650356,0.2946276529073966,0.29747547919031636,0.3014160525806516,0.31021574853056744,0.0002643637318319234,0.05044867061042008,,
t_Intercept_subj.78,0.02361456165993141,0.017694772754879167,0.005853950098438363,0.01042330633714465,0.016984818514471825,0.03196418467868074,0.07265963014434515,0.001692820283958066,0.09566781712363538,,
t_Intercept_subj.81,0.01623207058828283,0.00868781786168373,0.005137113571707957,0.009322721617108681,0.014584316861584304,0.021121148752459674,0.03822246612634601,0.000709017655502812,0.0816105570801414,,
t_Intercept_subj.82,0.38330302947053707,0.0019236113581189212,0.37974844239131406,0.38199814379294994,0.3832775531130058,0.3845398084148264,0.38740808421012746,6.78227548591881e-05,0.03525803409973168,,
t_Intercept_subj.83,0.014504390183627815,0.008261973846331132,0.005214297676076957,0.008504214097169678,0.012023949293109416,0.018416757987891934,0.03686040957354225,0.0006519452630807745,0.07890914147232282,,
t_Intercept_subj.84,0.2796805947224659,0.004210987621615644,0.2712119731979813,0.2768714733902017,0.2797737058540446,0.2826030581965321,0.2875800502706994,0.000191228899957995,0.04541188840745762,,
t_Intercept_subj.85,0.272609484173164,0.005336436854156022,0.2605452539862592,0.26918116840836553,0.27308435168668155,0.276394762264682,0.2818489573222354,0.00036760870313656206,0.06888654605746306,,
t_Intercept_subj.86,0.3131638757941571,0.0025351526681029047,0.307905077651645,0.311493501033485,0.31320134066847677,0.3149362170470265,0.3180316493649093,0.00013771806758624365,0.05432338230316531,,
t_Intercept_subj.87,0.26576515758934516,0.0031944702926686567,0.25951052614239967,0.26372011281709495,0.265645556983857,0.2679713099155573,0.2721505007763702,0.0001421603226449863,0.044502001778274715,,
t_Intercept_subj.88,0.27014593953473515,0.004950972722793913,0.2599417205937412,0.26691035252950013,0.27041824400502684,0.27339059510585456,0.2795106147295811,0.00022842097522963165,0.046136585277070576,,
t_Intercept_subj.89,0.010362938093500314,0.004589426424293591,0.004694518741376035,0.007175825986415997,0.00917866063711445,0.012514489032789462,0.02139013205023699,0.00027647418992217843,0.06024155621249198,,
t_Intercept_subj.90,0.41446134218771963,0.0030857151292006087,0.4084844006993796,0.41238188161148376,0.4146236360223058,0.416609110675343,0.42009940741791185,0.00017637373934737555,0.057158140645687944,,
t_Intercept_subj.91,0.3312156783687444,0.002332058029483114,0.32697907831045836,0.3296111880072449,0.33108123181452703,0.3327568856314081,0.3359175587360419,0.00011680230407952131,0.05008550499294814,,
t_Intercept_subj.92,0.34098202488048696,0.003667636221501553,0.3339266030478727,0.33867592915189954,0.3408982768668673,0.3432827846061399,0.3480229116611934,0.0001744377667764416,0.04756136002632936,,
t_Intercept_subj.93,0.021109633959454366,0.014249238325568837,0.005317625172789567,0.010407412217631334,0.0171293445008664,0.028069810051485674,0.06309737677383231,0.001312993545151716,0.09214482312333004,,
t_showprog_c,-0.002720060919423289,0.0013571152860726461,-0.0052581773054886215,-0.0036269992902157513,-0.0027492035594590923,-0.0018536077063203201,0.00013827129580711972,9.611172379586247e-05,0.07082060365998827,0.23136035439924285,0.030000000000000027
t_progress_c,0.010519218394940365,0.0022696368303049344,0.006316877160280325,0.00900706797624305,0.01038719483134298,0.011993630898062725,0.01514049544983774,0.00017400800258908378,0.07666777356873661,-0.13355235743269966,0.0
t_showprog_c:progress_c,-0.005796359507408343,0.003558166409406403,-0.013052453748983225,-0.0078805361128711,-0.005878705248814689,-0.003421754168094783,0.0015274014211248662,0.00024000558353528065,0.06745204015776203,0.3032825494620476,0.05400000000000005
