,mean,std,2.5q,25q,50q,75q,97.5q,mc err,p_err,geweke,P
a_Intercept_subj.21,1.1235168395540924,0.04044116209958509,1.0522151902068946,1.0947976903963483,1.1203707134413552,1.1524214558483494,1.2031034661429134,0.0027954909600873255,0.06912489194063011,,
a_Intercept_subj.22,1.0304166133814443,0.023954255418032214,0.9865758055208684,1.014092973012911,1.0293632025107746,1.0458524794188901,1.080583423740221,0.001188167627100431,0.049601526174176375,,
a_Intercept_subj.24,10.711010279202705,0.54055569904005,9.690447870328123,10.297779677319019,10.705731367188834,11.135991260036363,11.725923683690791,0.0504532416778091,0.09333587966495753,,
a_Intercept_subj.25,0.9155655989372277,0.026780546006752753,0.867241820774289,0.8965826645831592,0.9153227009140124,0.9340055186138944,0.9700071201655828,0.0016518669867039413,0.06168160224542923,,
a_Intercept_subj.32,6.17013686610051,0.9184304998976534,4.872138786224429,5.435262153299543,5.99509858528202,6.848250439650923,7.916656919066487,0.08624277885219268,0.09390234629817201,,
a_Intercept_subj.34,1.230410914838265,0.03542190698075272,1.163347455169554,1.2070797173585315,1.2298697987716256,1.2535460472498807,1.301618427505347,0.0019221598820540742,0.054264720504701304,,
a_Intercept_subj.35,1.2341959438402086,0.0437331955474971,1.1568824470940875,1.2047712789440752,1.2335140569925767,1.2607521363625185,1.3285008981116198,0.002639578489442914,0.060356405618157034,,
a_Intercept_subj.36,10.276016328734418,0.7931826419368581,8.984026847942303,9.689044246224428,10.06441871237647,10.91100446920217,11.81653589746813,0.07963992819024786,0.10040553584957002,,
a_Intercept_subj.37,1.1295050534539939,0.028129647558419773,1.0772637477357352,1.1098818602048446,1.128306075382791,1.148657197039605,1.185270638463076,0.001475943184218283,0.052469309512429466,,
a_Intercept_subj.38,7.222538826770501,0.6250712225022855,6.091136955129159,6.761169036385767,7.20177913112447,7.73969978620597,8.299807511275313,0.06282904750946021,0.10051502172495308,,
a_Intercept_subj.39,1.1765671371495574,0.03470100070858396,1.1139191932143606,1.1525661226182302,1.1746512335386337,1.1980643176414105,1.248533014748916,0.0019863372207817665,0.057241496793215184,,
a_Intercept_subj.40,0.8425935387275191,0.01809929525931722,0.8085654121914955,0.8297388084536349,0.8431010108696416,0.8550717773626982,0.8775061297128971,0.0008452222166416161,0.04669917831228869,,
a_progress_c,-0.006486125084665042,0.01905253459544359,-0.04270648742954412,-0.01888533991702019,-0.006773753288489396,0.0061786116764084645,0.0307140568975404,0.0010229970593166882,0.053693489136156076,-0.12559773409238573,0.36
a_showprog_c,0.0002045700020792096,0.011212402059078783,-0.022027607523274845,-0.0077254153278602765,0.00026065582347449545,0.00810723607288965,0.02165716133852915,0.0006177050640140831,0.05509123386401593,0.025014554201692872,0.492
a_progress_c:showprog_c,-0.11807121660311545,0.03699664845348724,-0.18854692188668884,-0.14358374885549563,-0.11853576864255524,-0.09244040565648493,-0.0450336082060485,0.001903102382622053,0.05143985907303638,0.0631895133452191,0.0023999999999999577
v_Intercept,3.738536400677895,0.6272677164047439,2.4871661773072837,3.3220970932459006,3.746969606020643,4.1727216250799115,4.945801456484247,0.018921490031623918,0.03016493522108006,0.02119675529404874,0.0
v_Intercept_std,2.95440452591525,0.4319639661128666,2.2439293758982513,2.6562676702943393,2.912281115283158,3.1842945346649842,3.9593175737705866,0.013489139534428245,0.031227464771688175,,
v_Intercept_subj.1,2.4040136776546475,0.08978526757455982,2.227963741354295,2.345028398262262,2.4010855942495493,2.4625582432709465,2.5894559459671225,0.003810084969166709,0.04243552502644962,,
v_Intercept_subj.3,2.5135862325781693,0.09175974791619114,2.3324839665844284,2.4496641035776228,2.513772947459032,2.574906893606485,2.698855640609112,0.0037999384595013307,0.04141182322091826,,
v_Intercept_subj.4,2.1682625647575007,0.08129308885990714,2.01039994151451,2.1098867359737428,2.164419396336101,2.228312967773799,2.3275322447987423,0.003091565153374546,0.038029864490722674,,
v_Intercept_subj.5,0.03280905625272523,0.04336595714051927,-0.052134242153674196,0.0034888446718301658,0.03349342420826913,0.06437199567215562,0.11627373745155058,0.001534211190919266,0.035378238878665626,,
v_Intercept_subj.7,9.241713154358221,0.4803583647227509,8.538740365700232,8.870560446974954,9.146059197734248,9.552407541787275,10.32013543392947,0.047664623466332344,0.09922721652581817,,
v_Intercept_subj.8,0.6541068951830954,0.04366568211189844,0.5642582198097319,0.6256936376141717,0.6534949233843282,0.6834032704516277,0.7414271906521974,0.0015346101746348034,0.03514453686311792,,
v_Intercept_subj.10,2.4905645925277837,0.1182812438983031,2.2551415693567165,2.410205903496366,2.501502321176436,2.577455484207032,2.70440338079075,0.00809076242590002,0.06840275059041792,,
v_Intercept_subj.12,2.062226888358297,0.0767110500683967,1.911100783374321,2.0088175662921506,2.0609981102930353,2.1134857189192697,2.215504071653257,0.002867222517220485,0.03737691655457757,,
v_Intercept_subj.17,2.514485731372657,0.09737191550654171,2.333011161675178,2.44761813926828,2.513614265034935,2.582483555296687,2.7017716727648575,0.0038034554759839197,0.03906111383552266,,
v_Intercept_subj.18,2.1834407201353527,0.08227419168025123,2.020555592647468,2.129599889318719,2.1841892139223384,2.236726595145627,2.3453909552550916,0.0031229988283499243,0.03795842614275792,,
v_Intercept_subj.20,2.6387047217118327,0.10499664056310233,2.4443883730019804,2.5688909883116984,2.629319609055182,2.705881469709179,2.857745057309173,0.006120074051903943,0.05828828445445182,,
v_Intercept_subj.21,2.617550317477074,0.09637388347365894,2.432893490729758,2.5470526623752217,2.6168095185322438,2.6848128542487326,2.805788427806923,0.004225170352327464,0.04384144542107504,,
v_Intercept_subj.22,2.719494567226194,0.1014821658420275,2.5274587295733406,2.649251498954387,2.7163110198060485,2.788121285432199,2.9299878128478563,0.004408850232289771,0.04344458157458741,,
v_Intercept_subj.24,9.391654451550043,0.263652417115167,8.924593522189374,9.21322740670825,9.36545757092467,9.588872700834969,9.927992269574238,0.024672914800054603,0.09358121981213294,,
v_Intercept_subj.25,4.176469231956537,0.13879074145776973,3.9084724766277468,4.075256633768363,4.169877339807793,4.269324432908699,4.447840351887504,0.006092408077226723,0.04389635802241519,,
v_Intercept_subj.32,8.07151498146434,0.48185888746643957,7.392287017615875,7.658113327970344,7.981916460090088,8.459389811549688,9.04944605812686,0.04498506038389115,0.09335733251786138,,
v_Intercept_subj.34,2.5307003876978293,0.0978555929401856,2.344915971554289,2.464905279926347,2.533096896764073,2.597075939155888,2.7166390277486947,0.004237300545362964,0.04330156732025549,,
v_Intercept_subj.35,2.8636033172093653,0.11059798014009142,2.6500644475173036,2.7864284028083577,2.867360504424974,2.9436463921324125,3.0787647777923675,0.004953523584040662,0.044788553803298846,,
v_Intercept_subj.36,10.08964307994409,0.31940282518446783,9.473125645264815,9.860470360444365,10.05418854735381,10.357260582180519,10.680918551173164,0.03118203083931923,0.09762603327415895,,
v_Intercept_subj.37,2.248199006963715,0.08770791210603344,2.0771424785170645,2.1873372268519606,2.2523045051190698,2.309325400516173,2.409825923789737,0.0033971010096367276,0.03873197899785646,,
v_Intercept_subj.38,8.276457695271668,0.2855693874290007,7.755052118881325,8.053734510686178,8.28102649253333,8.499643905252233,8.795975054360984,0.027553115839426223,0.09648483714409543,,
v_Intercept_subj.39,2.820174316632728,0.10854449856994398,2.604567902636938,2.7489106507615597,2.8167792826716944,2.891615395781153,3.036180364797817,0.004451979936781319,0.04101525176711327,,
v_Intercept_subj.40,3.021529021938206,0.1097624177508827,2.8087675380059336,2.9488914908272625,3.016755073320446,3.0933309650858365,3.2418003297967317,0.004094533439715821,0.03730360102862159,,
v_progress_c2,1.8007439564751337,0.16861452252285147,1.470593043870704,1.6804410597547272,1.8036054025065147,1.920668966394072,2.1304459978193844,0.008784589253477556,0.05209865153985787,-0.06280663326275981,0.0
v_progress_c,-0.7971681913774299,0.05267485746232852,-0.8971348352179536,-0.8323960375979923,-0.798842381505537,-0.7629508439974587,-0.69061994775403,0.0020485540818685295,0.038890548177251245,-0.08024554666552322,0.0
v_showprog_c,-0.10377775589808469,0.042583206723460935,-0.18565659762722828,-0.1335950294473529,-0.10245091442903694,-0.0757660866194982,-0.019329145791035493,0.0022806778266891573,0.05355815125666975,0.1301844415676695,0.00880000000000003
v_progress_c:showprog_c,-0.2642910589024113,0.11140893865285335,-0.4945609720184985,-0.33719066636332573,-0.2607236202039984,-0.1875215540198636,-0.05816818285916131,0.004369449198225838,0.039219915843924334,-0.036722826312789586,0.005600000000000049
v_progress_c2:showprog_c,0.8450948151902059,0.363257148160746,0.13939650923008812,0.6123385904544254,0.8323698647952094,1.065394831742329,1.621555079841808,0.019590543039816898,0.05393023410277897,0.0012306308486025519,0.010399999999999965
t_Intercept,0.3122383376061908,0.06020339933898744,0.21637230511082023,0.27060467517725745,0.30478493637399656,0.34501884847260345,0.45178453198657886,0.0036487931832516426,0.060607760081891275,-0.11324428783283401,0.0
t_Intercept_std,0.2922778271165674,0.0770581963240296,0.18410040898052404,0.23917046138939332,0.2780967362385497,0.33048090257185864,0.4767584644854411,0.005076932050627203,0.06588438729189444,,
t_Intercept_subj.1,0.41385587414469155,0.0027976544497991486,0.4083907820435861,0.4120220058589915,0.4140888061871772,0.41586752936447585,0.41889568730793847,0.00012863291792625107,0.04597884414763445,,
t_Intercept_subj.3,0.3388044073725472,0.003360002727556591,0.3330590126136512,0.33644011899491405,0.3384452482632193,0.34073924671027356,0.3470014056109501,0.00015144791608416613,0.045073747959216606,,
t_Intercept_subj.4,0.34989120762222026,0.0031770003744207853,0.34255216115637926,0.3481215837833824,0.35005756940377264,0.35201638216847936,0.3554006136566952,0.00013562443369170984,0.04268946103490347,,
t_Intercept_subj.5,0.0049130772021156194,0.0014568896804514652,0.002737421661249203,0.003924623511425957,0.004672861864528349,0.005606588898124034,0.008655466052453206,0.00011258151841225733,0.0772752528368313,,
t_Intercept_subj.7,0.11316829207398187,0.034488478273980015,0.040354636256205084,0.08999845732293119,0.12236655897118189,0.13966463094909815,0.16449422281155493,0.0034895695221778002,0.10118073330044607,,
t_Intercept_subj.8,0.004551217984200122,0.001124154722921647,0.0027929407252352996,0.0037574909895511962,0.004434240416253157,0.0051373343699679785,0.007290103102493114,9.794696201593474e-05,0.0871294315798214,,
t_Intercept_subj.10,0.41090149638583706,0.015401179461180707,0.3834249317675453,0.3918445020950929,0.4202770191683366,0.42235876564248437,0.4250696766240712,0.0015317263691781281,0.09945513413689556,,
t_Intercept_subj.12,0.3111963901819757,0.0024151308968393256,0.3063052780228539,0.30959097874071984,0.31131542640720966,0.31286362250267397,0.31570957730375476,0.00010208955970034326,0.042270818461205374,,
t_Intercept_subj.17,0.3965312198613028,0.0018518595878719245,0.39260282084272324,0.3953737559474351,0.39668989228052687,0.3978005239469951,0.39975598071993756,8.241789004440024e-05,0.044505474704543475,,
t_Intercept_subj.18,0.2913475159457189,0.0035695608156620937,0.28424599550001994,0.28884647577968153,0.29133522722747585,0.29393788929137193,0.29801333912163547,0.00018157023924294488,0.05086626860264507,,
t_Intercept_subj.20,0.319501976323655,0.004049577244584461,0.31093058687985553,0.3171375130696245,0.319806875444511,0.32218031837618594,0.3267108050097242,0.0002506815690271753,0.061903145411638764,,
t_Intercept_subj.21,0.3609544588810627,0.006614200669482357,0.3474344550380427,0.35617675385583925,0.3619270455116943,0.36654121335228845,0.3704992936149526,0.00046794946258544624,0.07074920855433753,,
t_Intercept_subj.22,0.39379019370412804,0.00241111372953141,0.3897870379481922,0.39222242988391937,0.3936421226849289,0.3950834549094564,0.3995262836850535,0.0001152416434083609,0.04779602139744674,,
t_Intercept_subj.24,0.02790247490829084,0.016503960271733724,0.0043824152197000895,0.014294687517088997,0.026736228289287206,0.038484950768085786,0.062136396505495864,0.0014872745457987543,0.09011622188318062,,
t_Intercept_subj.25,0.4358201374245278,0.0013767695145061416,0.43295207804983654,0.43496590827100373,0.435845960503966,0.43674572507205955,0.4384624098728119,8.90542549960714e-05,0.06468348845450422,,
t_Intercept_subj.32,0.17006745755044048,0.034278864109508325,0.1045243552728146,0.14884679231816597,0.17613786507778534,0.19724901579876652,0.22185704178827262,0.0032203829609349323,0.09394660659253459,,
t_Intercept_subj.34,0.3575054700397529,0.003996851126817055,0.3489766950949784,0.35495735948478163,0.3576760493070152,0.36012899367409656,0.3650329696149492,0.00021645811894002194,0.05415716324475693,,
t_Intercept_subj.35,0.3551458482302534,0.005468882663142029,0.3428778478193233,0.35314865391765715,0.35672567572502967,0.35887969065581227,0.3623812469827372,0.0003402285492038981,0.062211711269085285,,
t_Intercept_subj.36,0.08831511060750226,0.026650312980609256,0.03019563474274594,0.06946353099281942,0.09324304359676851,0.10946997213387061,0.13101025801010618,0.0026486186164685226,0.09938414676013956,,
t_Intercept_subj.37,0.3315750411754135,0.00486400630067989,0.3224884198498818,0.3280497395992868,0.33216096808955264,0.33494403622198277,0.340977468918923,0.00026349138279016505,0.05417167793416185,,
t_Intercept_subj.38,0.11855682788434474,0.024957472950116532,0.07561654063746953,0.09767102815724804,0.11857588637430061,0.137832345737946,0.16458853201313176,0.0024747514388348485,0.09915873469165849,,
t_Intercept_subj.39,0.40867946936261096,0.003259848179636872,0.4015750032607129,0.4066771562964816,0.40885967846009186,0.41091509478014937,0.41466594765070436,0.00016362162538127226,0.05019302015454559,,
t_Intercept_subj.40,0.3704871575021103,0.0015409373102225905,0.36695069977760864,0.3695116155370686,0.3706085790588456,0.3716442358645574,0.37312065452121285,7.571495691961545e-05,0.049135650371576974,,
t_progress_c,0.006719670860864247,0.0016985565892065288,0.0035921635477984457,0.005582154043643179,0.006651975288218695,0.007782278173358827,0.010207440073607476,0.00015262852635899285,0.08985778120603707,-0.13677659395949646,0.0
t_showprog_c,-0.0034117400649610547,0.0012658557001626095,-0.005667351713972962,-0.0042661695441487514,-0.003555172414988206,-0.002621558113042364,-0.0005836914490865205,0.00010569419396708126,0.08349624207048557,0.055828172495254444,0.0048000000000000265
t_progress_c:showprog_c,-0.00924953489942313,0.002795670613298646,-0.014708274526955532,-0.011093857180907708,-0.00912260483041813,-0.0075139529187486205,-0.00337934098717529,0.00022973231063118217,0.0821743125024726,-0.2189917168484757,0.0
