,mean,std,2.5q,25q,50q,75q,97.5q,mc err,p_err,geweke,P
a_Intercept,2.5250384179438945,0.41981306276459895,1.7864707321186513,2.237127918260656,2.4858532845335857,2.7689959191657256,3.499335399122625,0.022475093925600733,0.05353595664126143,-0.0026342838919173914,0.0
a_progress_c,-0.006486125084665042,0.01905253459544359,-0.04270648742954412,-0.01888533991702019,-0.006773753288489396,0.0061786116764084645,0.0307140568975404,0.0010229970593166882,0.053693489136156076,-0.12559773409238573,0.36
a_showprog_c,0.0002045700020792096,0.011212402059078783,-0.022027607523274845,-0.0077254153278602765,0.00026065582347449545,0.00810723607288965,0.02165716133852915,0.0006177050640140831,0.05509123386401593,0.025014554201692872,0.492
a_progress_c:showprog_c,-0.11807121660311545,0.03699664845348724,-0.18854692188668884,-0.14358374885549563,-0.11853576864255524,-0.09244040565648493,-0.0450336082060485,0.001903102382622053,0.05143985907303638,0.0631895133452191,0.0023999999999999577
v_Intercept,3.738536400677895,0.6272677164047439,2.4871661773072837,3.3220970932459006,3.746969606020643,4.1727216250799115,4.945801456484247,0.018921490031623918,0.03016493522108006,0.02119675529404874,0.0
v_progress_c2,1.8007439564751337,0.16861452252285147,1.470593043870704,1.6804410597547272,1.8036054025065147,1.920668966394072,2.1304459978193844,0.008784589253477556,0.05209865153985787,-0.06280663326275981,0.0
v_progress_c,-0.7971681913774299,0.05267485746232852,-0.8971348352179536,-0.8323960375979923,-0.798842381505537,-0.7629508439974587,-0.69061994775403,0.0020485540818685295,0.038890548177251245,-0.08024554666552322,0.0
v_showprog_c,-0.10377775589808469,0.042583206723460935,-0.18565659762722828,-0.1335950294473529,-0.10245091442903694,-0.0757660866194982,-0.019329145791035493,0.0022806778266891573,0.05355815125666975,0.1301844415676695,0.00880000000000003
v_progress_c:showprog_c,-0.2642910589024113,0.11140893865285335,-0.4945609720184985,-0.33719066636332573,-0.2607236202039984,-0.1875215540198636,-0.05816818285916131,0.004369449198225838,0.039219915843924334,-0.036722826312789586,0.005600000000000049
v_progress_c2:showprog_c,0.8450948151902059,0.363257148160746,0.13939650923008812,0.6123385904544254,0.8323698647952094,1.065394831742329,1.621555079841808,0.019590543039816898,0.05393023410277897,0.0012306308486025519,0.010399999999999965
t_Intercept,0.3122383376061908,0.06020339933898744,0.21637230511082023,0.27060467517725745,0.30478493637399656,0.34501884847260345,0.45178453198657886,0.0036487931832516426,0.060607760081891275,-0.11324428783283401,0.0
t_progress_c,0.006719670860864247,0.0016985565892065288,0.0035921635477984457,0.005582154043643179,0.006651975288218695,0.007782278173358827,0.010207440073607476,0.00015262852635899285,0.08985778120603707,-0.13677659395949646,0.0
t_showprog_c,-0.0034117400649610547,0.0012658557001626095,-0.005667351713972962,-0.0042661695441487514,-0.003555172414988206,-0.002621558113042364,-0.0005836914490865205,0.00010569419396708126,0.08349624207048557,0.055828172495254444,0.0048000000000000265
t_progress_c:showprog_c,-0.00924953489942313,0.002795670613298646,-0.014708274526955532,-0.011093857180907708,-0.00912260483041813,-0.0075139529187486205,-0.00337934098717529,0.00022973231063118217,0.0821743125024726,-0.2189917168484757,0.0
